# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	41768
#@/user_id	Squirrelx_Macx
du dao 	毒島	c=1 d=0.00909528 t=41768
du de 	讀得	c=0 d=1.21991e-16 t=41768
du de da xue 	毒德大學	c=1 d=1 t=5179
du de kuai 	讀得快	c=1 d=1.22602e-15 t=41768
du de shu 	讀的書	c=1 d=1 t=1640
du du 	讀讀	c=1 d=2.05052e-07 t=41768
du fa 	讀法	c=1 d=3.04584e-15 t=41768
du ge 	讀個	c=1 d=0.344728 t=41768
du guo 	度過	c=2 d=0.000188766 t=41768
du guo 	讀過	c=1 d=1.61465e-19 t=41768
du guo le 	度過了	c=1 d=2.82768e-23 t=41768
du jiao shou 	獨角獸	c=1 d=1 t=3529
du jiu 	毒酒	c=1 d=0.0001441 t=41768
du le 	讀了	c=2 d=0.0450492 t=41768
du li 	獨立	c=1 d=7.26396e-05 t=41768
du li you xi 	獨立遊戲	c=1 d=5.49092e-07 t=41768
du nai fen 	毒奶粉	c=2 d=0.000578917 t=41768
du qu 	讀取	c=1 d=2.88186e-11 t=41768
du shi 	都市	c=2 d=0.0109078 t=41768
du shi pang huang 	都市彷徨	c=4 d=0.560204 t=41768
du shu 	度數	c=2 d=0.594922 t=41768
du shu 	讀書	c=4 d=0.582748 t=41768
du shu bi ji 	讀書筆記	c=1 d=0.597501 t=41768
du tu 	讀圖	c=1 d=1.27164e-33 t=41768
du wan 	讀完	c=3 d=0.000228266 t=41768
du wan le 	讀完了	c=2 d=0.000224509 t=41768
du wan le 	都完了	c=1 d=7.5996e-07 t=41768
du xian 	獨顯	c=25 d=0.1653 t=41768
du xiao 	毒梟	c=2 d=1.06836e-35 t=41768
du xie 	讀寫	c=5 d=1.2016e-07 t=41768
du xin 	讀心	c=2 d=3.96757e-34 t=41768
du xing 	毒性	c=0 d=0.000128757 t=41768
du yao 	毒藥	c=7 d=1.00461 t=5331
du zi 	獨自	c=2 d=0.000867409 t=41768
du zi 	肚子	c=1 d=8.93949e-35 t=41768
duan 	斷	c=1 d=1.02017e-29 t=41768
duan 	短	c=1 d=2.72625e-05 t=41768
duan 	端	c=3 d=0.0536813 t=41768
duan dai 	緞帶	c=3 d=0.000615193 t=41768
duan dao 	端到	c=1 d=4.1614e-10 t=41768
duan dian 	斷電	c=5 d=7.73705e-12 t=41768
duan duan 	短短	c=1 d=0.00213348 t=41768
duan jue 	斷絕	c=1 d=9.10302e-13 t=41768
duan lian 	鍛鍊	c=11 d=0.29671 t=41768
duan ming 	短命	c=1 d=0.0298969 t=41768
duan she li 	斷舍離	c=8 d=1.2913 t=41768
duan wang 	斷網	c=1 d=0.0632918 t=41768
duan xin 	短信	c=2 d=4.71548e-10 t=41768
duan xiu 	短袖	c=2 d=0.0375035 t=41768
duan yu 	短語	c=1 d=0.0593087 t=41768
duan zi 	段子	c=3 d=0.00522135 t=41768
duan zi 	端子	c=1 d=0.0051953 t=41768
dui 	對	c=144 d=3.62062 t=41768
dui a 	對啊	c=3 d=0.00657159 t=41768
dui ban fen 	對半分	c=1 d=1.38686e-24 t=41768
dui bi 	對比	c=4 d=0.000420107 t=41768
dui bu zhu 	對不住	c=1 d=3.40764e-12 t=41768
dui dai 	對待	c=2 d=0.771052 t=41768
dui de 	對的	c=2 d=0.782705 t=41768
dui dui 	對對	c=1 d=1.02832e-05 t=41768
dui dui dui 	對對對	c=4 d=0.0395575 t=41768
dui fang 	對方	c=5 d=0.594521 t=41768
dui fang de 	對方的	c=1 d=4.37238e-33 t=41768
dui hua 	對話	c=1 d=0.261846 t=41768
dui huan 	兌換	c=1 d=0.995012 t=41768
dui huan ma 	兌換碼	c=1 d=1 t=41768
dui jiao 	對焦	c=1 d=2.54142e-32 t=41768
dui le 	對了	c=12 d=0.069398 t=41768
dui li 	對立	c=1 d=0.000155324 t=41768
dui lie 	隊列	c=1 d=4.00858e-11 t=41768
dui men 	對門	c=1 d=5.83542e-17 t=41768
dui mian 	對面	c=1 d=2.13457e-09 t=41768
dui qi 	堆砌	c=1 d=1 t=3128
dui qi 	對齊	c=6 d=0.0191771 t=41768
dui shou 	對手	c=5 d=0.00399586 t=41768
dui si ni 	對死你	c=1 d=5.59785e-28 t=41768
dui wo 	對我	c=4 d=0.199052 t=41768
dui xiang 	對象	c=2 d=5.03474e-16 t=41768
dui ya 	對呀	c=4 d=0.0177498 t=41768
dui ying 	對應	c=1 d=3.40996e-20 t=41768
dui yu 	對於	c=9 d=0.154359 t=41768
dui yuan 	隊員	c=3 d=0.988614 t=41768
dui zhan 	對戰	c=1 d=2.47319e-06 t=41768
dui zhang 	隊長	c=5 d=0.000211518 t=41768
dui zhao 	對照	c=1 d=8.63083e-05 t=41768
dui zhao zhe 	對照着	c=1 d=0.000867409 t=41768
dui zhe 	對着	c=1 d=0.321422 t=41768
dun 	燉	c=1 d=1.91287e-13 t=41768
dun 	蹲	c=1 d=3.72665e-06 t=41768
dun pai 	盾牌	c=1 d=4.88594e-16 t=41768
dun pai meng ji 	盾牌猛擊	c=1 d=0.00212284 t=41768
dun wu 	頓悟	c=1 d=3.03478e-31 t=41768
dun zi 	墩子	c=0 d=4.48398e-07 t=41768
duo 	剁	c=1 d=8.98612e-08 t=41768
duo 	多	c=39 d=0.549654 t=41768
duo ban 	多半	c=2 d=0.00194013 t=41768
duo bao dao 	奪寶島	c=1 d=1.09094e-24 t=41768
duo bu duo 	多不多	c=1 d=9.93965e-18 t=41768
duo chang shi jian 	多長時間	c=1 d=3.36388e-07 t=41768
duo chi fan 	多吃飯	c=1 d=0.0792617 t=41768
duo ci 	多次	c=7 d=0.278037 t=41768
duo da 	多大	c=5 d=0.00895987 t=41768
duo dai 	多帶	c=0 d=2.28655e-25 t=41768
duo de 	多的	c=1 d=1.64984e-08 t=41768
duo de shi 	多得是	c=1 d=2.4796e-07 t=41768
duo duan 	多短	c=1 d=1.98e-07 t=41768
duo duo 	多多	c=1 d=5.61539e-06 t=41768
duo fang xiang 	多方向	c=1 d=0.0383884 t=41768
duo hao 	多好	c=4 d=7.98788e-05 t=41768
duo hao kan 	多好看	c=1 d=1 t=3930
duo hao yong 	多好用	c=1 d=1.47062e-08 t=41768
duo he 	多核	c=1 d=1.93611e-08 t=41768
duo jiu 	多久	c=2 d=1.84582e-05 t=41768
duo le 	多了	c=10 d=0.112478 t=41768
duo lei 	多累	c=1 d=1 t=3739
duo lun duo 	多倫多	c=1 d=6.39605e-08 t=41768
duo me 	多麼	c=1 d=1 t=4424
duo mei ti 	多媒體	c=3 d=4.04817e-09 t=41768
duo meng 	多夢	c=1 d=8.8064e-35 t=41768
duo mian 	多面	c=1 d=0.103312 t=41768
duo nian 	多年	c=1 d=0.416862 t=41768
duo pao 	多跑	c=1 d=1 t=399
duo ren 	多人	c=3 d=2.75505e-11 t=41768
duo shao 	多少	c=6 d=0.0869319 t=41768
duo shao qian 	多少錢	c=5 d=0.17552 t=41768
duo shi shi 	多試試	c=1 d=3.2398e-06 t=41768
duo shou 	剁手	c=1 d=9.83238e-08 t=41768
duo shou 	多收	c=0 d=3.34131e-17 t=41768
duo shou dian 	多收電	c=1 d=3.35805e-16 t=41768
duo shu 	多數	c=2 d=4.9804e-06 t=41768
duo shu ren 	多數人	c=1 d=0.188247 t=41768
duo shua 	多刷	c=1 d=5.61043e-25 t=41768
duo yan 	多言	c=1 d=0.0010701 t=41768
duo yi dian 	多一點	c=1 d=1 t=1822
duo yi ge 	多一個	c=1 d=0.000464291 t=41768
duo yong hu 	多用戶	c=1 d=5.41009e-09 t=41768
duo zhe 	躲着	c=1 d=0.180866 t=41768
duo zhong 	多種	c=1 d=0.694197 t=41768
e 	惡	c=2 d=7.2864e-26 t=41768
e 	額	c=8 d=0.0314298 t=41768
e 	餓	c=1 d=5.54705e-09 t=41768
e guo 	惡果	c=2 d=0.000219086 t=41768
e le 	餓了	c=2 d=0.0599047 t=41768
e luo si 	俄羅斯	c=1 d=4.7077e-11 t=41768
e luo si zhuan pan 	俄羅斯轉盤	c=1 d=4.32078e-11 t=41768
e meng 	噩夢	c=1 d=0.481909 t=41768
e meng 	惡夢	c=2 d=0.983401 t=41768
e mo 	惡魔	c=1 d=0.680451 t=41768
e mo zhi xue 	惡魔之血	c=1 d=0.165299 t=41768
e tou 	額頭	c=1 d=1.24392e-09 t=41768
e wai de 	額外的	c=1 d=1 t=3562
e xin 	噁心	c=2 d=9.37386e-05 t=41768
e xin le 	噁心了	c=1 d=1.05687e-33 t=41768
e zhe 	餓着	c=1 d=0.496585 t=41768
ei 	誒	c=5 d=0.367879 t=41768
en 	恩	c=79 d=1.48473 t=41768
en va o 	恩→_→哦	c=1 d=0.0510474 t=41768
en zuo si 	恩佐斯	c=2 d=0.0028197 t=41768
eng heng 	嗯哼	c=1 d=3.51871e-07 t=41768
er 	二	c=7 d=0.167797 t=41768
er 	兒	c=1 d=0.895834 t=41768
er 	爾	c=1 d=3.62649e-09 t=41768
er 	而	c=18 d=0.0675431 t=41768
er 	耳	c=1 d=1.49102e-23 t=41768
er bi 	二B	c=1 d=1.25599e-05 t=41768
er bi 	而比	c=0 d=1.24349e-06 t=41768
er bi le 	而比了	c=1 d=1.24973e-05 t=41768
er bu shi 	而不是	c=7 d=0.694197 t=41768
er cha 	兒茶	c=0 d=7.33798e-37 t=41768
er ci 	二次	c=1 d=1 t=3558
er du 	二度	c=1 d=0.609571 t=41768
er duo 	耳朵	c=1 d=0.16696 t=41768
er fei 	而非	c=5 d=3.14405e-06 t=41768
er gong he ye 	二宮和也	c=1 d=7.58514e-14 t=41768
er hu 	二胡	c=2 d=3.70139e-06 t=41768
er ji 	耳機	c=13 d=0.238118 t=41768
er ji xian 	耳机线	c=1 d=4.23378e-07 t=41768
er jie 	二階	c=1 d=0.136695 t=41768
er jin zhi 	二進制	c=4 d=2.08138e-08 t=41768
er jue 	二覺	c=1 d=0.0652193 t=41768
er ke 	二科	c=1 d=4.47469e-11 t=41768
er nai 	二奶	c=1 d=1.34171e-17 t=41768
er qie 	而且	c=24 d=0.928894 t=41768
er qie shi 	而且是	c=2 d=0.0473589 t=41768
er ru mu ran 	耳濡目染	c=1 d=6.16851e-23 t=41768
er sai 	耳塞	c=5 d=3.19982e-07 t=41768
er san shi 	二三十	c=1 d=8.23255e-07 t=41768
er shi 	而是	c=4 d=0.0606531 t=41768
er shi fen zhong 	二十分鐘	c=1 d=5.83027e-36 t=41768
er shi hou nian 	而是後年	c=1 d=0.609571 t=41768
er shi nian hou 	二十年後	c=1 d=0.612626 t=41768
er shi nian qian 	二十年前	c=1 d=0.00123091 t=41768
er shou 	二手	c=16 d=0.0751266 t=41768
er wei 	二維	c=1 d=3.42414e-10 t=41768
er wei ma 	二維碼	c=2 d=1.94649 t=2690
er yan 	而言	c=1 d=1 t=3130
er yi 	而已	c=13 d=0.157237 t=41768
er you 	而又	c=1 d=0.00366107 t=41768
er zi 	兒子	c=1 d=4.76206e-08 t=41768
fa 	法	c=2 d=0.960789 t=41768
fa 	發	c=22 d=0.222017 t=41768
fa an 	法案	c=0 d=0.1 t=2574
fa an su du fa 	法案速讀法	c=1 d=1 t=2575
fa bu 	發佈	c=6 d=0.213363 t=41768
fa bu fa 	發不發	c=1 d=1.87436e-09 t=41768
fa bu hui 	發佈會	c=6 d=0.353455 t=41768
fa cuo 	發錯	c=1 d=7.76897e-31 t=41768
fa cuo le 	發錯了	c=1 d=6.87991e-13 t=41768
fa da dao 	發達到	c=0 d=3.53635e-08 t=41768
fa da dao fang jia a li ke si dun fang jia ao ke lei si ji fu ka si 	發達到放假阿歷克斯頓方家坳克雷斯吉福卡斯	c=1 d=3.55408e-07 t=41768
fa de 	發的	c=5 d=0.0483156 t=41768
fa dian suo 	發電所	c=1 d=0.0136695 t=41768
fa dian suo fa de 	發電所發的	c=1 d=3.46633e-07 t=41768
fa dian suo fa sheng 	發電所發生	c=1 d=2.59814e-27 t=41768
fa dong 	發動	c=2 d=0.00146632 t=41768
fa dou 	發抖	c=1 d=8.05418e-14 t=41768
fa fa 	發發	c=1 d=3.90894e-09 t=41768
fa fa lao sao 	發發牢騷	c=1 d=3.44072e-08 t=41768
fa ge 	發個	c=2 d=0.00202943 t=41768
fa gei 	發給	c=2 d=0.0296128 t=41768
fa gei ni 	發給你	c=4 d=0.0511987 t=41768
fa gei wo 	發給我	c=3 d=1.00001 t=3478
fa guang 	發光	c=1 d=1.00813e-07 t=41768
fa guo 	法國	c=1 d=0.000122794 t=41768
fa guo 	發過	c=1 d=2.73563e-16 t=41768
fa guo lai 	發過來	c=1 d=1 t=675
fa hui 	發揮	c=2 d=9.03577e-14 t=41768
fa jiao dao 	發覺到	c=0 d=0.1 t=3587
fa jiao dao sha la lin lin ling ling luo luo ling ling luo luo ling ling luo luo ling ling luo luo ling ling luo luo ling ling luo luo 	發覺到莎拉琳琳零零落落零零落落零零落落零零落落零零落落零零落落	c=1 d=1 t=3588
fa ke si 	法克斯	c=0 d=0.1 t=2572
fa la sheng 	法拉盛	c=0 d=0.1 t=2276
fa lai 	發來	c=1 d=5.78936e-12 t=41768
fa lao 	法老	c=1 d=3.13423e-28 t=41768
fa le 	發了	c=6 d=1.21939 t=41768
fa le ge 	發了個	c=1 d=1 t=3302
fa lv 	法律	c=1 d=3.62452e-32 t=41768
fa pao jiu 	發泡酒	c=3 d=0.891366 t=41768
fa qiang 	法強	c=1 d=1 t=3789
fa re 	發熱	c=3 d=0.000645812 t=41768
fa sao 	發騷	c=1 d=2.16087e-06 t=41768
fa shen fo 	法身佛	c=0 d=1.87921e-11 t=41768
fa sheng 	發生	c=4 d=0.134017 t=41768
fa sheng de 	發生地	c=2 d=3.50116e-07 t=41768
fa shi 	法式	c=1 d=3.61713e-08 t=41768
fa shi 	發誓	c=1 d=0.00117695 t=41768
fa shi fa shu ding fa da shi fu 	發誓法術定發大師傅	c=1 d=0.00436124 t=41768
fa shu 	法術	c=1 d=0.00215492 t=41768
fa shu ding fa 	法術定發	c=1 d=0.000433948 t=41768
fa shu ding fa shi 	法術定發是	c=1 d=1 t=2280
fa tie 	發帖	c=1 d=0.00278085 t=41768
fa wan le 	發完了	c=1 d=3.52782e-08 t=41768
fa wen zi 	發文字	c=1 d=1 t=26
fa wo 	發我	c=2 d=0.0513033 t=41768
fa wo 	罰我	c=1 d=0.0510474 t=41768
fa xian 	發現	c=23 d=0.790571 t=41768
fa xian le 	發現了	c=1 d=2.41213e-06 t=41768
fa xing 	發行	c=1 d=0.0148464 t=41768
fa xing 	髮型	c=6 d=1.66904 t=41768
fa yan 	發言	c=1 d=0.00246639 t=41768
fa yi bo 	法一波	c=1 d=1.13119e-09 t=41768
fa yi duan 	發一段	c=1 d=8.70395e-15 t=41768
fa zhan 	發展	c=5 d=0.329559 t=41768
fa zhan qian jing 	發展前景	c=1 d=0.0288686 t=41768
fa zhao pian 	發照片	c=1 d=0.00701293 t=41768
fa zi pai 	法自拍	c=1 d=1.02354e-09 t=41768
fan 	煩	c=2 d=0.268474 t=41768
fan 	翻	c=2 d=3.44904e-07 t=41768
fan 	飯	c=13 d=0.791668 t=41768
fan bo 	反駁	c=2 d=3.81113e-05 t=41768
fan cha 	反差	c=1 d=9.11697e-31 t=41768
fan chang 	翻唱	c=2 d=0.000116806 t=41768
fan dui 	反對	c=1 d=1 t=1489
fan dui fa 	反對法	c=0 d=0.00223708 t=41768
fan dui fa shi dai 	反對法時代	c=1 d=0.0224829 t=41768
fan er 	反而	c=1 d=0.112478 t=41768
fan fan fu fu 	反反覆覆	c=0 d=9.30115e-32 t=41768
fan ge 	翻個	c=1 d=4.34096e-07 t=41768
fan ge ming 	反革命	c=1 d=1.66614e-06 t=41768
fan hou 	飯後	c=2 d=2.0608e-07 t=41768
fan huan 	返還	c=2 d=2.69958e-07 t=41768
fan hui 	返回	c=1 d=0.0911727 t=41768
fan hui zhi 	返回值	c=1 d=4.59749e-06 t=41768
fan kan 	翻看	c=1 d=1.85988e-06 t=41768
fan kong 	反恐	c=1 d=2.86203e-18 t=41768
fan kong xing dong 	反恐行動	c=3 d=1.08018e-27 t=41768
fan kui 	反饋	c=1 d=1.64012e-20 t=41768
fan kui dao 	反饋到	c=1 d=5.03731e-22 t=41768
fan le 	翻了	c=0 d=1.86469e-08 t=41768
fan mian jiao cai 	反面教材	c=1 d=8.75055e-19 t=41768
fan nao 	煩惱	c=2 d=0.0003316 t=41768
fan pai 	反派	c=1 d=2.16566e-32 t=41768
fan qiang 	翻牆	c=14 d=0.985112 t=41768
fan qie 	番茄	c=1 d=0.19398 t=41768
fan qie chao dan 	番茄炒蛋	c=3 d=0.0232837 t=41768
fan sha 	犯傻	c=1 d=0.479505 t=41768
fan ti 	繁體	c=1 d=0.00245409 t=41768
fan tian fu di 	翻天覆地	c=1 d=0.00280879 t=41768
fan wei 	範圍	c=1 d=3.55892e-23 t=41768
fan xiang 	反向	c=2 d=0.582748 t=41768
fan xin 	翻新	c=1 d=1.12245e-06 t=41768
fan xin shi 	煩心事	c=1 d=1.24071e-08 t=41768
fan xing 	反省	c=2 d=1.62119 t=41768
fan ye 	翻頁	c=2 d=1.14648e-12 t=41768
fan yi 	翻譯	c=5 d=0.0119145 t=41768
fan zhe 	反着	c=1 d=1.06873 t=3380
fan zhe zhuang 	反着裝	c=1 d=1 t=3306
fan zheng 	反正	c=63 d=0.94379 t=41768
fan zhuan 	反轉	c=2 d=0.0184997 t=41768
fan zhuang 	反裝	c=1 d=1 t=3638
fan zui xin li 	犯罪心理	c=1 d=0.831104 t=41768
fang 	坊	c=1 d=6.47485e-05 t=41768
fang 	房	c=1 d=5.74268e-05 t=41768
fang 	放	c=11 d=0.557106 t=41768
fang 	方	c=5 d=0.0249727 t=41768
fang an 	方案	c=5 d=0.00042433 t=41768
fang bian 	方便	c=4 d=0.895834 t=41768
fang bian xing 	方便性	c=1 d=0.231078 t=41768
fang bu 	方步	c=0 d=0.1 t=5050
fang bu fang de xia 	方步放得下	c=1 d=1 t=5051
fang bu xia 	放不下	c=3 d=2.84771 t=5080
fang chu lai 	放出來	c=1 d=1.56421e-28 t=41768
fang da 	放大	c=1 d=0.0552552 t=41768
fang da fa dian suo 	放大發電所	c=1 d=0.137381 t=41768
fang dao 	放到	c=1 d=0.263158 t=41768
fang de 	方的	c=1 d=1.40251e-09 t=41768
fang de xia 	放得下	c=0 d=0.1 t=5050
fang dong xi 	放東西	c=1 d=1.1086e-07 t=41768
fang fa 	方法	c=7 d=0.000431785 t=41768
fang fa fa shi 	方法發誓	c=1 d=0.00433948 t=41768
fang fa lun 	方法論	c=1 d=3.9272e-05 t=41768
fang fa xue 	方法學	c=0 d=2.33472e-35 t=41768
fang fang mian mian 	方方面面	c=1 d=6.07667e-23 t=41768
fang ge 	放個	c=1 d=6.01723e-25 t=41768
fang ge 	放歌	c=1 d=9.54828e-16 t=41768
fang hao le ba 	放好了吧	c=1 d=1 t=627
fang huo qiang 	防火牆	c=1 d=1.0471e-12 t=41768
fang jia 	放假	c=4 d=0.0101529 t=41768
fang jia 	方佳	c=0 d=0.00266491 t=41768
fang jia 	方家	c=1 d=0.000539429 t=41768
fang jia ao 	方家坳	c=1 d=0.0378169 t=41768
fang jia chao 	方佳超	c=2 d=0.0267827 t=41768
fang jia de 	放假的	c=1 d=4.21338e-09 t=41768
fang jia le 	放假了	c=2 d=0.865022 t=41768
fang jian 	房間	c=1 d=8.72053e-08 t=41768
fang jian li 	房間裏	c=1 d=4.18226e-10 t=41768
fang jin lai 	放進來	c=2 d=1.98511 t=341
fang jin qu 	放進去	c=1 d=1 t=4031
fang kuan 	放寬	c=1 d=7.58999e-12 t=41768
fang le 	放了	c=4 d=0.499074 t=41768
fang le 	方了	c=1 d=0.000127806 t=41768
fang ma 	放碼	c=3 d=2.96531 t=2549
fang mian 	方面	c=5 d=0.932403 t=41768
fang mian de 	方面的	c=1 d=0.532592 t=41768
fang qi 	放棄	c=12 d=0.551501 t=41768
fang qi le 	放棄了	c=3 d=0.0552939 t=41768
fang qing 	放晴	c=2 d=0.000174253 t=41768
fang shang qu 	放上去	c=1 d=1.09492e-08 t=41768
fang shi 	方式	c=8 d=0.594521 t=41768
fang shui 	防水	c=1 d=1.24113e-12 t=41768
fang ta 	方塔	c=0 d=0.00220377 t=41768
fang ta na 	方塔那	c=1 d=0.0221482 t=41768
fang tan lu 	訪談錄	c=1 d=4.4279e-05 t=41768
fang xiang 	方向	c=2 d=0.0546125 t=41768
fang xiang gan 	方向感	c=1 d=1.98958e-05 t=41768
fang zai 	放在	c=6 d=0.0948935 t=41768
fang zai na 	放在那	c=1 d=1.56533e-07 t=41768
fang zai na li 	放在那裏	c=1 d=1.35078e-08 t=41768
fang zai zhuo shang 	放在桌上	c=1 d=0.289384 t=41768
fang zhe 	放着	c=4 d=0.621885 t=41768
fang zhe me da 	放這麼大	c=1 d=3.2938e-24 t=41768
fang zhi 	紡織	c=1 d=0.0333733 t=41768
fei 	肥	c=1 d=5.99791e-06 t=41768
fei 	費	c=4 d=0.00214418 t=41768
fei 	非	c=4 d=0.000735471 t=41768
fei 	飛	c=2 d=0.00249118 t=41768
fei chang 	非常	c=10 d=0.00127476 t=41768
fei chang hao de 	非常好的	c=1 d=0.287941 t=41768
fei che 	飛車	c=1 d=0.000266536 t=41768
fei cheng wu rao 	非誠勿擾	c=1 d=3.53695e-09 t=41768
fei dei 	非得	c=1 d=2.77556e-10 t=41768
fei dian 	費電	c=2 d=0.000166586 t=41768
fei du du 	肥嘟嘟	c=1 d=2.60133e-12 t=41768
fei fan 	非凡	c=1 d=1.34034e-05 t=41768
fei fei 	肥肥	c=1 d=4.60939e-07 t=41768
fei guan fang 	非官方	c=1 d=1 t=5224
fei hua 	廢話	c=11 d=0.07215 t=41768
fei ji 	飛機	c=2 d=2.93858e-05 t=41768
fei li pu 	飛利浦	c=3 d=0.0478349 t=41768
fei lv bin 	菲律賓	c=1 d=0.0332068 t=41768
fei nao 	肥鬧	c=1 d=0.798516 t=41768
fei qi 	廢棄	c=1 d=0.00559994 t=41768
fei qi 	飛起	c=5 d=0.396946 t=41768
fei shi jian 	費時間	c=1 d=0.0587185 t=41768
fei wu 	廢物	c=1 d=0.0043831 t=41768
fei xing yuan 	飛行員	c=1 d=1 t=3015
fei xun 	斐訊	c=1 d=1 t=4772
fei yang 	飛揚	c=0 d=9.30303e-05 t=41768
fei yao 	非要	c=2 d=6.25215e-05 t=41768
fei yao shuo 	非要說	c=1 d=3.5898e-07 t=41768
fei yao wan 	肥要玩	c=1 d=1.21887e-05 t=41768
fei yong 	費用	c=1 d=1.20257e-23 t=41768
fei zao 	肥皂	c=1 d=4.47316e-07 t=41768
fei zhu liu 	非主流	c=3 d=0.11475 t=41768
fen 	份	c=1 d=5.38128e-05 t=41768
fen 	分	c=9 d=0.168638 t=41768
fen 	粉	c=3 d=0.632177 t=41768
fen bao 	分包	c=3 d=2.87897 t=3192
fen bian lv 	分辨率	c=1 d=0.722527 t=41768
fen bu 	分佈	c=1 d=1.47036e-06 t=41768
fen bu qing 	分不清	c=1 d=0.216536 t=41768
fen cheng 	分成	c=0 d=1.19165e-05 t=41768
fen chu 	分出	c=2 d=8.33793e-26 t=41768
fen ci 	分詞	c=4 d=0.154185 t=41768
fen dao le 	分到了	c=1 d=0.0977834 t=41768
fen de qing 	分得清	c=1 d=0.218712 t=41768
fen dou 	奮鬥	c=1 d=1.60884e-06 t=41768
fen fen zhong 	分分鐘	c=3 d=0.0345124 t=41768
fen gong 	分工	c=2 d=0.0426656 t=41768
fen hong se 	粉紅色	c=1 d=0.0338776 t=41768
fen jie 	分解	c=1 d=1.0507e-23 t=41768
fen kai 	分開	c=1 d=1.51175e-09 t=41768
fen kai de 	分開的	c=1 d=4.60939e-07 t=41768
fen le 	分了	c=1 d=1 t=4464
fen liang 	分量	c=1 d=2.29957e-32 t=41768
fen lie 	分裂	c=2 d=0.131336 t=41768
fen pei 	分配	c=1 d=1 t=1863
fen ping 	分屏	c=1 d=2.87785e-24 t=41768
fen qi 	分期	c=3 d=0.000633109 t=41768
fen qi 	分歧	c=3 d=3.94944e-05 t=41768
fen qi le 	分期樂	c=1 d=5.58435e-29 t=41768
fen qi zhe 	分歧者	c=11 d=0.000151098 t=41768
fen qu 	分區	c=3 d=1.03404 t=2454
fen se 	粉色	c=1 d=0.438235 t=41768
fen shou 	分手	c=3 d=3.05113e-06 t=41768
fen shu 	分數	c=1 d=1 t=4388
fen si 	粉絲	c=2 d=0.453845 t=41768
fen si men 	粉絲們	c=1 d=0.0151463 t=41768
fen sui 	粉碎	c=1 d=9.75808e-07 t=41768
fen xi 	分析	c=1 d=1.52455e-20 t=41768
fen xiang 	分享	c=3 d=0.0692522 t=41768
fen xiang de 	分享的	c=1 d=0.529935 t=41768
fen xiang gei ni 	分享給你	c=1 d=1.95085e-09 t=41768
fen xiang zhi 	分享至	c=1 d=0.0129068 t=41768
fen xin 	分心	c=1 d=1.77496e-15 t=41768
fen zhi 	分支	c=1 d=4.68543e-23 t=41768
fen zhong 	分鐘	c=7 d=0.70822 t=41768
feng 	封	c=1 d=4.52981e-08 t=41768
feng 	峯	c=1 d=0.026517 t=41768
feng 	縫	c=3 d=0.0273237 t=41768
feng 	馮	c=1 d=1.37521e-13 t=41768
feng bi 	封閉	c=2 d=1.0365e-10 t=41768
feng che 	風車	c=1 d=3.64343e-05 t=41768
feng ci 	諷刺	c=1 d=3.29661e-34 t=41768
feng dao 	風道	c=1 d=0.000259956 t=41768
feng feng 	峯峯	c=3 d=5.23374e-26 t=41768
feng ge 	風格	c=20 d=0.0439369 t=41768
feng he 	縫合	c=2 d=0.000104144 t=41768
feng huang chuan qi 	鳳凰傳奇	c=1 d=0.04573 t=41768
feng jian 	封建	c=1 d=0.000376347 t=41768
feng kou 	風口	c=1 d=0.0120946 t=41768
feng kuang 	瘋狂	c=1 d=1.37427e-05 t=41768
feng kuang dong wu cheng 	瘋狂動物城	c=1 d=6.1463e-10 t=41768
feng le ba 	瘋了吧	c=1 d=1.17735e-09 t=41768
feng mang bi lu 	鋒芒畢露	c=1 d=9.00631e-05 t=41768
feng mian 	封面	c=2 d=0.0017643 t=41768
feng niao 	蜂鳥	c=1 d=0.755784 t=41768
feng qi lai 	封起來	c=1 d=6.67317e-07 t=41768
feng ren 	縫紉	c=2 d=0.0675914 t=41768
feng ren ji 	縫紉機	c=4 d=0.104458 t=41768
feng shan 	風扇	c=7 d=1.74069e-05 t=41768
feng shan kou 	風扇口	c=1 d=2.82431e-09 t=41768
feng shen 	封神	c=1 d=4.079e-10 t=41768
feng suo 	封鎖	c=0 d=0.0125556 t=41768
feng suo de 	封鎖的	c=1 d=0.126186 t=41768
feng ti mo 	馮提莫	c=1 d=1.3821e-13 t=41768
feng tou 	風頭	c=1 d=7.33697e-05 t=41768
feng xian 	風險	c=1 d=4.02798e-09 t=41768
feng xing zhe 	風行者	c=2 d=0.449621 t=41768
feng ye 	楓葉	c=1 d=0.909373 t=41768
feng zhi 	縫製	c=4 d=0.0366992 t=41768
feng zhua 	鳳爪	c=1 d=2.2787e-13 t=41768
fou 	否	c=1 d=1 t=34
fu 	富	c=1 d=0.571209 t=41768
fu 	府	c=0 d=0.0737123 t=41768
fu 	服	c=14 d=0.00280161 t=41768
fu 	福	c=3 d=2.0722 t=3762
fu 	附	c=1 d=1 t=3144
fu ben 	副本	c=1 d=9.39143e-27 t=41768
fu biao 	附表	c=0 d=2.84437e-05 t=41768
fu biao de 	附表的	c=1 d=0.000285862 t=41768
fu chou zhe 	復仇者	c=3 d=3.7772e-32 t=41768
fu chu 	付出	c=1 d=0.0246597 t=41768
fu chu dai jia 	付出代價	c=1 d=0.247833 t=41768
